Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	stationaryDist[1]	stationaryDist[2]	tree_length
4068	-2094.184	-2246.237	152.0525	0.197201	0.0338605	0.0342029	0.0312563	0.058797	0.116983	0.120434	0.00737226	0.00384303	0.0335398	0.0781676	0.0543566	0.0734537	0.0284649	0.0858893	0.0462607	0.0858964	0.0320927	0.00291417	0.0121539	0.120097	0.0303634	0.00101977	0.00590749	0.00450707	0.00267795	0.00240594	0.00318545	0.00413403	0.00431523	0.0023404	0.0061949	0.00618931	0.0282781	0.0203189	0.00537421	0.00876227	0.00433246	0.00432685	0.00598323	0.0305666	0.00973881	0.0140798	0.0219148	0.00929134	0.0290521	0.136581	0.00519384	0.254408	0.0221573	0.00514684	0.0092942	0.000399087	0.0100491	0.0621695	0.000918394	0.0262297	0.0194526	0.0158149	0.131467	0.0350654	0.0721934	0.0700096	0.0294056	0.0864572	0.000905393	0.00594624	0.00147777	0.0354725	0.0381671	0.0391083	0.0157879	0.00361717	0.00558361	0.0172724	0.0352069	0.0612193	0.117441	0.0165505	0.00523216	0.0252803	0.00807031	0.00344099	0.00985591	0.0200379	0.00227462	0.00231205	0.0322919	0.000850237	0.00296976	0.0316987	0.369853	1.630147	0.168174	0.41918	0.762423	1.31161	2.38561	5.94623	1.289056	4.407554	0.0645929	0.011091	0.0112031	0.0102379	0.0192589	0.0383176	0.0394479	0.00241477	0.00125878	0.0109859	0.0256037	0.0178044	0.0240596	0.00932363	0.0281329	0.0151526	0.0281352	0.0105119	0.000954532	0.00398101	0.0393378	0.00994548	0.000334023	0.00193499	0.00147629	0.000877157	0.000788063	0.00104339	0.0013541	0.00141345	0.000766595	0.00202913	0.0020273	0.00926247	0.00665541	0.00176032	0.00287007	0.00141909	0.00141725	0.0019598	0.010012	0.00318994	0.00461181	0.00717815	0.00304337	0.00951597	0.0447371	0.00170123	0.0833311	0.00725759	0.00168584	0.0030443	0.000130721	0.00329157	0.0203635	0.000300819	0.00859151	0.00637168	0.00518016	0.0430619	0.0114856	0.0236468	0.0229315	0.00963176	0.0283189	0.00029656	0.00194768	0.00048404	0.011619	0.0125016	0.0128099	0.00517131	0.0011848	0.0018289	0.00565756	0.011532	0.0200523	0.0384677	0.00542109	0.00171379	0.00828052	0.00264342	0.00112709	0.00322829	0.0065634	0.000745047	0.000757308	0.0105772	0.000278494	0.00097274	0.0103829	0.815074	0.184926	3.052982
4104	-2099.864	-2251.679	151.8152	0.171937	0.0368802	0.00289764	0.0546698	0.0271318	0.0828501	0.107042	0.0120314	0.00514921	0.0377926	0.0290059	0.070683	0.10883	0.136015	0.0470176	0.0850696	0.102796	0.0241036	0.00116591	0.0292296	0.154712	0.0382986	0.00827339	0.00519531	0.0016229	0.00260982	0.00729592	0.00261284	0.000376291	0.00646122	0.000673002	0.000875835	0.00219033	0.0227208	0.00934215	0.0133858	0.00657245	0.00427357	0.00276657	0.0212731	0.0365093	0.000524372	0.0123303	0.0217356	0.0103956	0.0271923	0.0770612	0.022753	0.119124	0.0128106	0.00524091	0.0102215	0.00297293	0.0374876	0.022278	0.000924122	0.0287301	0.0131725	0.0249868	0.178481	0.037203	0.0213743	0.00613477	0.0260836	0.0178757	0.0104544	0.00566969	0.000602742	0.0217196	0.0275119	0.0437348	0.00868191	0.00311588	0.00603855	0.0171497	0.0620761	0.0769146	0.113278	0.0401646	0.0180091	0.0138313	0.000897283	0.00766536	0.0156846	0.0120988	0.00587807	0.00574149	0.00731091	0.0123419	0.015614	0.0321732	0.2857143	1.714286	0.136047	0.378005	0.738222	1.35461	2.64547	7.3504	1.442345	6	0.060503	0.0129778	0.00101965	0.0192378	0.00954743	0.0291542	0.0376672	0.00423375	0.00181196	0.0132989	0.0102069	0.0248727	0.0382963	0.0478625	0.0165451	0.0299352	0.0361728	0.00848184	0.000410272	0.0102856	0.0544418	0.0134769	0.00291133	0.00182818	0.000571083	0.000918372	0.00256736	0.000919434	0.000132413	0.00227364	0.000236823	0.000308198	0.000770758	0.00799524	0.00328742	0.00471035	0.00231278	0.00150383	0.000973531	0.00748579	0.0128473	0.000184522	0.00433893	0.00764855	0.0036581	0.00956871	0.0271171	0.00800656	0.0419185	0.00450793	0.00184423	0.00359685	0.00104614	0.0131915	0.00783944	0.00032519	0.0101099	0.00463527	0.00879261	0.0628058	0.0130914	0.00752141	0.00215877	0.00917858	0.00629028	0.00367882	0.00199511	0.000212099	0.00764291	0.00968117	0.0153899	0.00305508	0.00109645	0.00212491	0.00603482	0.021844	0.0270655	0.0398616	0.0141335	0.00633724	0.00486712	0.000315745	0.00269737	0.00551925	0.00425746	0.00206844	0.00202037	0.00257264	0.004343	0.00549441	0.0113214	0.857143	0.142857	2.841792
4140	-2088.737	-2239.301	150.5639	0.300653	0.0597577	0.0272432	0.0238448	0.114529	0.107898	0.137962	0.0141189	0.00203783	0.0551203	0.0162586	0.091199	0.0861143	0.0761416	0.02788	0.114964	0.0974801	0.0561579	0.00115912	0.0574948	0.197143	0.0764839	0.00649812	0.000788066	0.00959362	0.00513459	0.000822638	0.00547507	0.00389674	0.00109864	0.00172474	0.00592512	0.00670871	0.029656	0.0130553	0.023522	0.0111191	0.00852956	0.0226248	0.0207299	0.0299968	0.00828183	0.0142271	0.0341472	0.0451095	0.0459102	0.163349	0.0303645	0.147496	0.0170445	0.00255161	0.0107307	0.00151322	0.0534994	0.0328287	0.00857588	0.0028477	0.0152343	0.0337838	0.174953	0.0522372	0.0757993	0.0116263	0.00278704	0.0142031	0.0339862	0.00780124	0.000511421	0.0488966	0.0488148	0.0169692	0.029035	0.00172759	0.020824	0.011548	0.0990364	0.110311	0.188956	0.0273416	0.0241311	0.0666821	0.0233858	0.00938116	0.0249033	0.0114521	0.00767595	0.00290841	0.0363727	0.02765	0.0069934	0.0137181	0.3563344	1.643666	0.15345	0.400861	0.751868	1.33002	2.49463	6.51678	1.355307	4.612705	0.0781189	0.0155269	0.00707864	0.00619563	0.0297582	0.0280353	0.0358469	0.00366852	0.000529492	0.014322	0.00422448	0.0236963	0.0223752	0.0197839	0.0072441	0.0298711	0.0253283	0.0145916	0.000301174	0.0149389	0.0512239	0.0198729	0.00168841	0.000204764	0.00249272	0.00133413	0.000213747	0.00142259	0.0010125	0.000285461	0.00044814	0.00153953	0.00174313	0.00770555	0.00339216	0.00611174	0.0028891	0.00221625	0.00587863	0.00538628	0.0077941	0.00215188	0.00369664	0.0088725	0.0117209	0.0119289	0.0424431	0.00788963	0.038324	0.00442868	0.000662987	0.00278817	0.00039318	0.0139008	0.00852991	0.00222828	0.000739922	0.00395835	0.00877808	0.0454581	0.0135728	0.019695	0.00302088	0.000724161	0.0036904	0.00883067	0.002027	0.000132883	0.0127048	0.0126836	0.00440912	0.00754419	0.000448881	0.00541073	0.00300054	0.0257327	0.0286623	0.0490966	0.00710419	0.00627002	0.0173261	0.00607635	0.00243752	0.00647065	0.00297562	0.00199445	0.000755695	0.00945076	0.00718432	0.0018171	0.00356438	0.821833	0.178167	3.848655
4176	-2090.829	-2242.07	151.2409	0.270448	0.0176023	0.0208859	0.0177813	0.087194	0.114575	0.141278	0.00957748	0.000869053	0.0476175	0.0364362	0.121166	0.0891729	0.00537889	0.0558662	0.076443	0.122231	0.0316641	0.00233577	0.0186253	0.133214	0.063585	0.0158346	0.00217065	0.00326122	0.00388721	0.000122732	0.00485952	0.0014662	0.00207563	0.000833609	0.00234228	0.00359473	0.0325839	0.0224746	0.0191597	0.015946	0.00737258	0.0178915	0.0359347	0.0404262	0.0148232	0.0160131	0.046796	0.010841	0.0219559	0.20238	0.00941624	0.121746	0.0111001	0.000853014	0.00467759	0.0115394	0.0518845	0.103834	0.00522055	0.0482347	0.0236614	0.023254	0.149123	0.0473502	0.0273581	0.0280326	0.0178721	0.0348748	0.033778	0.00763618	0.000618744	0.0417421	0.0216434	0.0084382	0.00505984	0.00181692	0.000879978	0.00224719	0.0645118	0.0947908	0.124742	0.0059231	0.032103	0.011586	0.00437054	0.00291823	0.0111651	0.0149881	0.00858882	0.000888972	0.0484029	0.00374038	0.0245607	0.00686886	0.3056868	1.694313	0.163898	0.413948	0.759441	1.31676	2.41576	6.10135	1.307678	5.542644	0.0811415	0.00528115	0.00626635	0.00533487	0.0261605	0.0343754	0.0423872	0.0028735	0.000260739	0.0142865	0.0109318	0.036353	0.0267543	0.00161381	0.0167614	0.0229349	0.0366724	0.00950007	0.000700794	0.0055881	0.0399678	0.0190772	0.00475081	0.000651252	0.000978453	0.00116627	3.68228e-05	0.00145799	0.000439898	0.000622744	0.000250105	0.000702747	0.00107851	0.00977604	0.00674299	0.00574843	0.00478423	0.00221197	0.00536794	0.0107814	0.0121289	0.00444737	0.00480435	0.0140401	0.0032526	0.00658735	0.0607196	0.00282513	0.0365271	0.00333034	0.000255927	0.0014034	0.00346212	0.0155667	0.031153	0.0015663	0.0144717	0.00709906	0.00697682	0.044741	0.0142063	0.00820817	0.00841055	0.0053621	0.0104634	0.0101343	0.00229106	0.00018564	0.0125237	0.00649359	0.00253169	0.00151809	0.000545125	0.000264017	0.000674219	0.0193553	0.0284398	0.0374259	0.00177709	0.00963175	0.00347612	0.00131128	0.000875546	0.00334982	0.00449683	0.00257688	0.000266716	0.0145222	0.00112221	0.00736886	0.00206084	0.847157	0.152843	3.333035
4212	-2109.542	-2260.436	150.8944	0.268552	0.0512749	0.0105535	0.0202445	0.104949	0.123892	0.102601	0.00235468	0.000740204	0.0862887	0.0429294	0.047955	0.0866246	0.013876	0.0180374	0.109661	0.163415	0.0473306	0.010802	0.021717	0.121635	0.0523542	0.00548721	0.0211012	0.00321239	0.00144372	0.000764697	0.00873665	0.00438301	0.00285226	0.00648505	0.00346975	0.00135531	0.0187651	0.0224376	0.0148215	0.0118648	0.00140777	0.00661787	0.0129103	0.0616217	0.000155993	0.0130869	0.069237	0.033263	0.0656533	0.147157	0.0343763	0.185194	0.00548226	0.00686995	0.013767	0.000393458	0.0764508	0.00373562	0.00537194	0.0530311	0.0103273	0.0425881	0.159654	0.0607778	0.0508835	0.023834	0.0401235	0.106585	0.12614	0.00198663	0.00890183	0.0129342	0.0428586	0.00800762	0.0292395	0.00476611	0.0464019	0.00575108	0.0719622	0.0521055	0.0292857	0.0517058	0.0331488	0.0180072	0.00541964	0.0040001	0.00802302	0.00752916	0.0065557	0.00778797	0.0717841	0.00754465	0.00506888	0.00327919	0.2998067	1.700193	0.197762	0.453656	0.781457	1.27966	2.20431	5.05659	1.171872	5.670965	0.0746865	0.01426	0.00293501	0.00563018	0.0291873	0.0344553	0.0285342	0.000654856	0.000205857	0.0239976	0.011939	0.0133367	0.0240911	0.00385905	0.00501635	0.0304976	0.0454471	0.013163	0.00300413	0.00603969	0.0338277	0.0145602	0.00152604	0.00586842	0.000893394	0.000401511	0.000212669	0.00242974	0.00121895	0.000793238	0.00180355	0.000964966	0.000376923	0.00521872	0.00624009	0.004122	0.00329971	0.000391514	0.00184049	0.00359046	0.0171375	4.3383e-05	0.00363959	0.0192554	0.00925072	0.0182587	0.0409255	0.00956033	0.0515039	0.00152466	0.00191059	0.00382872	0.000109424	0.0212616	0.00103891	0.00149398	0.0147484	0.00287212	0.0118441	0.0444011	0.0169028	0.0141511	0.00662845	0.0111587	0.0296422	0.0350806	0.000552498	0.00247567	0.00359711	0.0119193	0.00222699	0.00813175	0.0013255	0.0129048	0.00159942	0.0200133	0.014491	0.00814461	0.0143798	0.00921898	0.00500796	0.00150725	0.00111246	0.00223127	0.00209392	0.0018232	0.0021659	0.0199638	0.00209823	0.0014097	0.00091197	0.850097	0.149903	3.595718
4248	-2095.328	-2247.765	152.4376	0.199621	0.0382951	0.013502	0.00975154	0.0721504	0.106544	0.131035	0.00761863	0.00448359	0.0529204	0.0211308	0.064175	0.037161	0.00765993	0.0540023	0.0668933	0.056549	0.0321459	0.00164851	0.0179707	0.141446	0.0421985	0.00245649	0.00651619	0.00847658	0.00216344	0.000876695	0.00379539	0.00313209	0.00187523	0.000441013	0.00262587	0.00389331	0.0271133	0.0200804	0.010492	0.00725164	0.00374857	0.0111366	0.0116946	0.032021	0.000396113	0.00912377	0.0180219	0.0103529	0.0282301	0.100952	0.0269803	0.105435	0.00475213	0.00595629	0.00964728	0.00385196	0.0337841	0.00192861	0.00360555	0.0554784	0.00725431	0.0368967	0.0475315	0.0611057	0.0223366	0.01686	0.0146118	0.0404528	0.0714321	0.00100734	0.00409668	0.046973	0.0164383	0.00797888	0.019138	0.0017498	0.0117985	0.0157523	0.0299317	0.0228218	0.0491043	0.00419366	0.00444722	0.0140903	0.00325933	0.00290526	0.013284	0.0183875	0.00235177	0.000668623	0.0920576	0.000573522	0.0136128	0.0231387	0.2673819	1.732618	0.172526	0.424436	0.765393	1.30652	2.35607	5.79622	1.270581	6.479937	0.0799945	0.0153461	0.00541068	0.00390776	0.028913	0.0426955	0.0525101	0.00305303	0.00179672	0.0212069	0.00846781	0.025717	0.0148916	0.00306958	0.0216404	0.0268063	0.022661	0.0128819	0.00066061	0.00720145	0.0566818	0.0169103	0.000984394	0.00261125	0.00339684	0.000866961	0.00035132	0.00152094	0.00125513	0.000751465	0.000176728	0.00105227	0.00156018	0.0108652	0.00804686	0.00420449	0.00290597	0.00150217	0.00446281	0.00468641	0.0128318	0.000158735	0.00365619	0.00722197	0.00414874	0.0113127	0.0404548	0.0108119	0.0422514	0.00190433	0.00238688	0.00386598	0.0015436	0.0135384	0.000772858	0.00144486	0.022232	0.00290704	0.0147857	0.0190474	0.024487	0.00895098	0.00675634	0.00585542	0.0162107	0.0286251	0.000403673	0.00164167	0.0188236	0.00658734	0.0031974	0.00766922	0.000701201	0.00472803	0.00631247	0.0119946	0.00914545	0.0196777	0.00168054	0.00178214	0.00564643	0.00130612	0.00116423	0.00532333	0.00736847	0.000942431	0.000267939	0.0368904	0.000229829	0.00545507	0.00927244	0.866309	0.133691	2.495432
4284	-2097.898	-2252.345	154.4476	0.0741642	0.00854051	0.015575	0.0286993	0.0174523	0.0268192	0.032859	0.00045648	0.00262448	0.0300306	0.0206199	0.0336417	0.00432537	0.00671437	0.02142	0.0529515	0.0558553	0.0147595	4.13119e-05	0.0134867	0.0598222	0.0127645	0.000486352	0.00671984	0.00397312	0.00208819	7.50065e-05	0.00176072	0.00185316	9.7341e-05	0.00159551	0.00117898	0.00438341	0.0120381	0.00654619	0.00502425	0.00338715	0.00225438	0.00622728	0.00593978	0.00828646	0.00112901	0.00914843	0.0141003	0.0160009	0.00945956	0.0409547	0.0153896	0.0060992	0.0265041	0.0526391	0.00881141	0.00444441	0.0106535	0.00383038	0.00287929	0.00113912	0.0123653	0.00337196	0.0256486	0.0125297	0.0030157	0.0122583	0.052186	0.00557564	0.003268	0.00169396	0.00478559	0.00200688	0.000608076	0.0267327	0.0211265	0.000447283	0.00435286	0.00715037	0.00426959	0.00671126	0.000296911	0.00060002	0.00469837	8.09992e-06	0.00236923	0.00313786	0.0092808	0.0159732	0.002529	0.036157	0.00905088	0.00225312	0.0240899	0.000483762	0.4011737	1.598826	0.0765326	0.285528	0.676352	1.47852	3.50228	13.0663	1.858315	3.985371	0.0643924	0.00741522	0.0135229	0.0249179	0.0151528	0.0232855	0.0285295	0.000396335	0.00227868	0.0260738	0.017903	0.0292091	0.00375546	0.00582969	0.0185977	0.0459746	0.0484958	0.0128148	3.58687e-05	0.0117097	0.0519401	0.0110827	0.000422271	0.00583444	0.00344963	0.00181306	6.51237e-05	0.00152873	0.00160899	8.45154e-05	0.00138529	0.00102364	0.00380586	0.0104519	0.00568367	0.00436226	0.00294087	0.00195734	0.00540678	0.00515716	0.00719464	0.000980254	0.00794304	0.0122424	0.0138926	0.00821318	0.0355585	0.0133619	0.00529557	0.023012	0.0457034	0.00765042	0.00385881	0.00924983	0.00332569	0.00249992	0.000989027	0.0107361	0.00292767	0.0222692	0.0108788	0.00261836	0.0106432	0.04531	0.004841	0.00283741	0.00147077	0.00415504	0.00174245	0.000527957	0.0232105	0.0183429	0.000388349	0.00377933	0.00620824	0.00370703	0.00582699	0.00025779	0.000520962	0.00407932	7.03269e-06	0.00205706	0.00272442	0.00805797	0.0138686	0.00219578	0.0313929	0.00785835	0.00195625	0.0209158	0.000420022	0.799413	0.200587	1.151754
4320	-2105.211	-2258.024	152.8134	0.153102	0.00362678	0.0560048	0.0175679	0.0384393	0.0311127	0.0347734	0.00638406	0.00505679	0.0426752	0.0145486	0.0478142	0.0280684	0.011356	0.0165229	0.0707896	0.0602102	0.0126862	0.000993012	0.00345621	0.109631	0.0496576	0.00296966	0.00200068	0.00548765	0.00282416	0.00148546	0.00283615	0.00459702	0.00204439	0.00225651	0.00305218	0.00369827	0.0149411	0.0193161	0.0116908	0.0124824	0.0205426	0.0144109	0.016934	0.00987841	0.0036972	0.0196191	0.0429596	0.00761721	0.0200592	0.0994877	0.00115914	0.0119227	0.0844008	0.006342	0.0200097	0.00437521	0.0212075	0.019297	0.07084	7.85742e-05	0.000945461	0.0250781	0.00331571	0.04917	0.0192432	0.00186887	0.0233301	0.026471	0.0211049	0.053969	0.0343206	0.0033425	0.00296391	0.00378998	0.0101367	0.00845493	0.0306474	0.0700671	0.0356321	0.0410054	0.0180932	0.00287299	0.00308897	0.00380302	0.00301029	0.0151318	0.0559163	0.0547817	0.00936583	0.00290711	0.0404623	2.13379e-05	0.00194269	0.00678235	0.2727201	1.72728	0.113901	0.34663	0.718533	1.39172	2.88492	8.77954	1.570813	6.333527	0.0734644	0.00174027	0.0268732	0.00842976	0.0184447	0.014929	0.0166856	0.00306332	0.00242644	0.0204772	0.00698096	0.0229431	0.0134683	0.00544902	0.00792833	0.0339676	0.0288912	0.00608734	0.000476485	0.00165842	0.0526052	0.0238276	0.00142496	0.000960004	0.00263319	0.00135514	0.000712778	0.00136089	0.00220583	0.000980976	0.00108276	0.00146455	0.00177457	0.00716933	0.00926859	0.0056097	0.00598953	0.00985713	0.00691488	0.00812556	0.00474004	0.00177406	0.00941402	0.0206137	0.00365503	0.00962518	0.047738	0.000556202	0.00572097	0.0404988	0.00304313	0.0096014	0.0020994	0.0101762	0.00925942	0.0339918	3.77029e-05	0.000453668	0.0120334	0.001591	0.0235937	0.00923364	0.000896756	0.0111947	0.0127018	0.010127	0.0258964	0.0164684	0.00160386	0.0014222	0.00181858	0.00486395	0.004057	0.0147058	0.0336209	0.0170977	0.019676	0.0086818	0.00137857	0.00148221	0.00182484	0.00144445	0.00726082	0.0268308	0.0262863	0.00449408	0.00139494	0.0194154	1.02388e-05	0.000932175	0.00325443	0.86364	0.13636	2.084035
4356	-2093.767	-2246.994	153.2267	0.163909	0.0142404	0.0190399	0.0155429	0.0594858	0.0920105	0.0554868	0.00546342	0.00970262	0.0309238	0.0848808	0.0587554	0.0310482	0.0224741	0.0153486	0.0856734	0.127949	0.00405697	0.00701137	0.0305281	0.101922	0.011078	0.00519042	0.00585809	0.00614275	0.0025521	0.00268961	0.00133657	0.00150816	0.000297397	0.00309051	0.00307341	0.00019568	0.0289214	0.00945648	0.0155194	0.0064723	0.00634278	0.00459344	0.0188803	0.0297316	0.00267956	0.0140366	0.021736	0.0304308	0.00726817	0.0608994	0.0665483	0.0460863	0.00446905	0.0936102	0.00389102	0.00419355	0.0127388	0.0634454	0.000717429	0.000598073	0.0326991	0.00399668	0.0262938	0.0265938	0.00745188	0.0196617	0.00531798	0.0560234	0.0131906	0.0103348	0.0527136	0.00458429	0.0973291	0.00740787	0.00967761	0.0117044	0.00862256	0.00212034	0.0182844	0.0160752	0.00189171	0.00851831	0.00560336	0.00837118	0.00290095	0.0361161	0.00895506	0.0267375	0.0195233	0.000314543	0.0345231	0.0119679	0.00231325	0.00191415	0.3977214	1.602279	0.114565	0.347614	0.719169	1.39049	2.87675	8.72867	1.566611	4.028645	0.0734535	0.00638166	0.00853245	0.00696533	0.0266577	0.0412332	0.0248656	0.00244835	0.00434809	0.0138581	0.0380381	0.0263304	0.0139138	0.0100715	0.00687828	0.0383933	0.0573386	0.00181807	0.00314205	0.0136807	0.0456749	0.00496444	0.00232601	0.00262522	0.00275279	0.00114369	0.00120531	0.000598963	0.000675861	0.000133274	0.00138497	0.0013773	8.76912e-05	0.0129607	0.00423779	0.00695479	0.00290047	0.00284243	0.00205849	0.00846093	0.0133238	0.00120081	0.00629031	0.0097407	0.0136371	0.00325713	0.0272912	0.0298227	0.0206529	0.00200274	0.0419501	0.0017437	0.00187928	0.00570871	0.0284322	0.000321506	0.000268018	0.0146536	0.00179106	0.0117832	0.0119177	0.00333946	0.00881112	0.00238318	0.0251061	0.00591117	0.0046314	0.0236229	0.00205438	0.0436167	0.00331973	0.00433689	0.00524518	0.00386408	0.0009502	0.00819392	0.00720388	0.000847743	0.00381736	0.00251107	0.00375142	0.00130002	0.0161849	0.00401308	0.0119821	0.0087491	0.000140958	0.015471	0.00536323	0.00103665	0.000857799	0.801139	0.198861	2.231466
4392	-2101.131	-2255.427	154.2965	0.0459168	0.0228948	0.0251969	0.0335329	0.0283113	0.0193808	0.0350083	0.000822057	0.00360398	0.0432857	0.0394169	0.0667548	0.0225756	0.000364547	0.0134323	0.0479062	0.037441	0.00640443	0.000502249	0.0111037	0.0453935	0.00900426	0.00393965	0.00432092	0.00431675	0.00111126	0.000666872	0.00111461	0.000966517	0.000391514	0.00168545	0.00211125	0.00241926	0.0097371	0.0133943	0.00516758	0.00390092	0.00526789	0.00326142	0.00889284	0.0132913	0.000832924	0.0139411	0.0194567	0.0102857	0.00881281	0.0441687	0.0491685	0.0310325	0.00173747	0.0188308	0.0160704	0.00796147	0.0042691	0.073511	0.00140766	0.000350345	0.016347	0.00120733	0.0441478	0.0134656	0.00704591	0.00818428	0.00163169	0.0279453	0.00541288	0.00569316	0.016912	0.00637565	0.0408922	0.00942185	0.00659034	0.0024785	0.00146359	0.000280365	0.0164689	0.0179171	0.00163882	0.00636458	0.0134689	0.0101915	0.000501078	0.0451984	0.00377186	0.0318651	0.012751	0.000442707	0.0191631	0.00993253	0.0020491	0.010129	0.3932904	1.60671	0.0924755	0.313133	0.696108	1.43656	3.19353	10.8137	1.721491	4.0853	0.0336782	0.0167924	0.018481	0.0245951	0.0207653	0.0142151	0.0256773	0.000602947	0.00264338	0.0317484	0.0289108	0.0489621	0.0165584	0.000267382	0.00985206	0.0351374	0.0274616	0.00469741	0.000368381	0.00814418	0.0332944	0.00660429	0.00288958	0.00316923	0.00316617	0.000815065	0.000489125	0.000817527	0.000708904	0.000287161	0.00123621	0.00154852	0.00177443	0.0071418	0.0098242	0.00379022	0.00286118	0.0038638	0.00239213	0.00652256	0.0097487	0.000610918	0.0102253	0.0142707	0.00754414	0.00646386	0.0323961	0.0360633	0.0227612	0.00127437	0.0138117	0.011787	0.00583944	0.00313122	0.0539175	0.00103246	0.000256965	0.0119899	0.00088553	0.0323807	0.00987653	0.00516791	0.00600286	0.00119678	0.0204968	0.00397014	0.00417572	0.0124043	0.0046763	0.0299929	0.00691057	0.00483377	0.00181789	0.00107349	0.000205637	0.0120793	0.0131415	0.00120202	0.00466818	0.00987895	0.00747511	0.000367521	0.0331513	0.00276652	0.0233718	0.00935234	0.000324709	0.0140554	0.00728514	0.00150294	0.00742924	0.803355	0.196645	1.363397
